,model_type,clf,parameters,auc-roc,precision_5,accuracy_5,recall_5,precision_10,accuracy_10,recall_10,precision_20,accuracy_20,recall_20,runtime,y_pred_probs
42,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 20, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'sqrt'}",0.6745943104604509,0.33666666666666667,0.9155666666666666,0.2471855115026921,0.263,0.8845,0.38619676945668135,0.17633333333333334,0.8024333333333333,0.51786588350465,0.5714783668518066,"[ 0.          0.01351351  0.         ...,  0.00335008  0.07042254  0.        ]"
43,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 20, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'log2'}",0.6237989846339611,0.322,0.9141,0.23641703377386197,0.237,0.8793,0.34801762114537443,0.1505,0.7921,0.4419970631424376,0.5131168365478516,"[ 0.          0.05882353  0.03100775 ...,  0.          0.08510638  0.        ]"
44,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 20, 'min_samples_split': 5, 'criterion': 'entropy', 'max_features': 'log2'}",0.626516482176819,0.32266666666666666,0.9141666666666667,0.23690651003426333,0.247,0.8813,0.36270190895741555,0.15566666666666668,0.7941666666666667,0.45717082721488006,0.5889337062835693,"[ 0.03557312  0.          0.         ...,  0.          0.07407407  0.        ]"
45,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 20, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'log2'}",0.6857111922685408,0.3566666666666667,0.9175666666666666,0.26186979931473325,0.2743333333333333,0.8867666666666667,0.40283896231032795,0.1875,0.8069,0.5506607929515418,0.5523183345794678,"[ 0.0234375   0.02173913  0.         ...,  0.00887574  0.          0.        ]"
46,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 50, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'sqrt'}",0.5977458985287717,0.33866666666666667,0.9157666666666666,0.24865394028389623,0.5043333333333333,0.9327666666666666,0.7405775819872736,0.3405,0.8681,1.0,0.5177922248840332,"[ 0.  0.  0. ...,  0.  1.  0.]"
47,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 50, 'min_samples_split': 5, 'criterion': 'entropy', 'max_features': 'sqrt'}",0.6282915930381934,0.31466666666666665,0.9133666666666667,0.2310327949094469,0.235,0.8789,0.34508076358296624,0.3405,0.8681,1.0,0.6673698425292969,"[ 0.    0.25  0.   ...,  0.    0.    0.  ]"
48,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 50, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'sqrt'}",0.6641283916347934,0.312,0.9131,0.2290748898678414,0.249,0.8817,0.3656387665198238,0.3405,0.8681,1.0,0.7026937007904053,"[ 0.          0.          0.         ...,  0.          0.22222222  0.        ]"
49,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 50, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': 'log2'}",0.5981905625958583,0.3426666666666667,0.9161666666666667,0.25159079784630445,0.48533333333333334,0.9289666666666667,0.7126774351443955,0.3405,0.8681,1.0,0.6319506168365479,"[ 0.  0.  0. ...,  0.  0.  0.]"
50,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 50, 'min_samples_split': 5, 'criterion': 'entropy', 'max_features': 'log2'}",0.6270128916775222,0.27666666666666667,0.9095666666666666,0.20313264806656878,0.22766666666666666,0.8774333333333333,0.3343122858541361,0.3405,0.8681,1.0,0.5757224559783936,"[ 0.  1.  0. ...,  0.  0.  0.]"
51,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=50,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'max_depth': 50, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': 'log2'}",0.6577266647397161,0.31066666666666665,0.9129666666666667,0.22809593734703867,0.238,0.8795,0.34948604992657856,0.3405,0.8681,1.0,0.6070723533630371,"[ 0.          0.16666667  0.         ...,  0.          0.          0.        ]"
52,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 1, 'algorithm': 'auto', 'weights': 'uniform'}",0.5156379760253803,0.11533333333333333,0.8934333333333333,0.0846793930494371,0.5023333333333333,0.9323666666666667,0.7376407244248654,0.3405,0.8681,1.0,1.9996531009674072,"[ 0.  0.  0. ...,  0.  0.  0.]"
53,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 1, 'algorithm': 'auto', 'weights': 'distance'}",0.5156379760253803,0.11533333333333333,0.8934333333333333,0.0846793930494371,0.5023333333333333,0.9323666666666667,0.7376407244248654,0.3405,0.8681,1.0,2.3024539947509766,"[ 0.  0.  0. ...,  0.  0.  0.]"
54,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 5, 'algorithm': 'auto', 'weights': 'uniform'}",0.5401471818365351,0.35933333333333334,0.9178333333333333,0.26382770435633873,0.22333333333333333,0.8765666666666667,0.32794909446891823,0.11166666666666666,0.7765666666666666,0.32794909446891823,2.701063394546509,"[ 0.   0.   0.  ...,  0.   0.2  0. ]"
55,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 5, 'algorithm': 'auto', 'weights': 'distance'}",0.5415188954171649,0.106,0.8925,0.07782672540381791,0.09966666666666667,0.8518333333333333,0.14635340186000978,0.0925,0.7689,0.27165932452276065,2.9686710834503174,"[ 0.          0.          0.         ...,  0.          0.23265016  0.        ]"
56,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 10, 'algorithm': 'auto', 'weights': 'uniform'}",0.5630106359933111,0.2633333333333333,0.9082333333333333,0.19334312285854136,0.13166666666666665,0.8582333333333333,0.19334312285854136,0.18616666666666667,0.8063666666666667,0.5467449828683308,2.753330707550049,"[ 0.   0.1  0.  ...,  0.   0.1  0. ]"
57,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 10, 'algorithm': 'auto', 'weights': 'distance'}",0.565366615828157,0.12066666666666667,0.8939666666666667,0.08859520313264807,0.10866666666666666,0.8536333333333334,0.1595692608908468,0.09316666666666666,0.7691666666666667,0.2736172295643661,2.839024066925049,"[ 0.          0.09967102  0.         ...,  0.          0.14611658  0.        ]"
58,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 1, 'algorithm': 'ball_tree', 'weights': 'uniform'}",0.5156379760253803,0.11533333333333333,0.8934333333333333,0.0846793930494371,0.5023333333333333,0.9323666666666667,0.7376407244248654,0.3405,0.8681,1.0,8.558151006698608,"[ 0.  0.  0. ...,  0.  0.  0.]"
59,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 1, 'algorithm': 'ball_tree', 'weights': 'distance'}",0.5156379760253803,0.11533333333333333,0.8934333333333333,0.0846793930494371,0.5023333333333333,0.9323666666666667,0.7376407244248654,0.3405,0.8681,1.0,8.48854398727417,"[ 0.  0.  0. ...,  0.  0.  0.]"
60,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 5, 'algorithm': 'ball_tree', 'weights': 'uniform'}",0.5401471818365351,0.35933333333333334,0.9178333333333333,0.26382770435633873,0.22333333333333333,0.8765666666666667,0.32794909446891823,0.11166666666666666,0.7765666666666666,0.32794909446891823,11.45929479598999,"[ 0.   0.   0.  ...,  0.   0.2  0. ]"
61,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 5, 'algorithm': 'ball_tree', 'weights': 'distance'}",0.5415188954171649,0.106,0.8925,0.07782672540381791,0.09966666666666667,0.8518333333333333,0.14635340186000978,0.0925,0.7689,0.27165932452276065,8.888128519058228,"[ 0.          0.          0.         ...,  0.          0.23265016  0.        ]"
62,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 10, 'algorithm': 'ball_tree', 'weights': 'uniform'}",0.5630106359933111,0.2633333333333333,0.9082333333333333,0.19334312285854136,0.13166666666666665,0.8582333333333333,0.19334312285854136,0.18616666666666667,0.8063666666666667,0.5467449828683308,7.937873840332031,"[ 0.   0.1  0.  ...,  0.   0.1  0. ]"
63,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 10, 'algorithm': 'ball_tree', 'weights': 'distance'}",0.565366615828157,0.12066666666666667,0.8939666666666667,0.08859520313264807,0.10866666666666666,0.8536333333333334,0.1595692608908468,0.09316666666666666,0.7691666666666667,0.2736172295643661,9.747961282730103,"[ 0.          0.09967102  0.         ...,  0.          0.14611658  0.        ]"
64,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 1, 'algorithm': 'kd_tree', 'weights': 'uniform'}",0.5156379760253803,0.11533333333333333,0.8934333333333333,0.0846793930494371,0.5023333333333333,0.9323666666666667,0.7376407244248654,0.3405,0.8681,1.0,1.980419635772705,"[ 0.  0.  0. ...,  0.  0.  0.]"
65,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 1, 'algorithm': 'kd_tree', 'weights': 'distance'}",0.5156379760253803,0.11533333333333333,0.8934333333333333,0.0846793930494371,0.5023333333333333,0.9323666666666667,0.7376407244248654,0.3405,0.8681,1.0,2.1217706203460693,"[ 0.  0.  0. ...,  0.  0.  0.]"
66,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 5, 'algorithm': 'kd_tree', 'weights': 'uniform'}",0.5401471818365351,0.35933333333333334,0.9178333333333333,0.26382770435633873,0.22333333333333333,0.8765666666666667,0.32794909446891823,0.11166666666666666,0.7765666666666666,0.32794909446891823,2.3942813873291016,"[ 0.   0.   0.  ...,  0.   0.2  0. ]"
67,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 5, 'algorithm': 'kd_tree', 'weights': 'distance'}",0.5415188954171649,0.106,0.8925,0.07782672540381791,0.09966666666666667,0.8518333333333333,0.14635340186000978,0.0925,0.7689,0.27165932452276065,2.375502586364746,"[ 0.          0.          0.         ...,  0.          0.23265016  0.        ]"
68,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 10, 'algorithm': 'kd_tree', 'weights': 'uniform'}",0.5630106359933111,0.2633333333333333,0.9082333333333333,0.19334312285854136,0.13166666666666665,0.8582333333333333,0.19334312285854136,0.18616666666666667,0.8063666666666667,0.5467449828683308,2.683859348297119,"[ 0.   0.1  0.  ...,  0.   0.1  0. ]"
69,KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=10, p=2,
           weights='distance')","{'n_neighbors': 10, 'algorithm': 'kd_tree', 'weights': 'distance'}",0.565366615828157,0.12066666666666667,0.8939666666666667,0.08859520313264807,0.10866666666666666,0.8536333333333334,0.1595692608908468,0.09316666666666666,0.7691666666666667,0.2736172295643661,3.170177936553955,"[ 0.          0.09967102  0.         ...,  0.          0.14611658  0.        ]"
70,LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 0.001}",0.8384412930766291,0.458,0.9277,0.33627019089574156,0.341,0.9001,0.5007342143906021,0.22883333333333333,0.8234333333333334,0.6720509055310817,1.453442096710205,"[ 0.02950695  0.07709243  0.04245778 ...,  0.02596667  0.08100055
  0.02217971]"
71,LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 0.001}",0.64964030927084,0.12,0.8939,0.0881057268722467,0.11966666666666667,0.8558333333333333,0.17572197748409202,0.11366666666666667,0.7773666666666667,0.3338228095937347,0.7413506507873535,"[ 0.04819559  0.07124161  0.07518207 ...,  0.03444336  0.06957145
  0.03967931]"
72,LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 0.1}",0.8456650729143147,0.47733333333333333,0.9296333333333333,0.3504650024473813,0.35233333333333333,0.9023666666666667,0.5173764072442486,0.23183333333333334,0.8246333333333333,0.6808614782183064,12.797464609146118,"[ 0.02105678  0.09557924  0.02846009 ...,  0.0197818   0.10889498
  0.00992969]"
73,LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 0.1}",0.6496381557643827,0.12,0.8939,0.0881057268722467,0.11966666666666667,0.8558333333333333,0.17572197748409202,0.11366666666666667,0.7773666666666667,0.3338228095937347,0.7496609687805176,"[ 0.04818858  0.07125414  0.07517744 ...,  0.03442438  0.06958646
  0.03965947]"
74,LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l1', 'C': 1}",0.8456498933200173,0.478,0.9297,0.3509544787077827,0.3516666666666667,0.9022333333333333,0.5163974547234459,0.23183333333333334,0.8246333333333333,0.6808614782183064,63.48671531677246,"[ 0.02124055  0.09459032  0.02798088 ...,  0.01994586  0.10995831
  0.00968819]"
75,LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'penalty': 'l2', 'C': 1}",0.6570794835247213,0.128,0.8947,0.09397944199706314,0.12633333333333333,0.8571666666666666,0.18551150269211944,0.11766666666666667,0.7789666666666667,0.3455702398433676,0.9271495342254639,"[ 0.04810595  0.07091675  0.07489457 ...,  0.03435005  0.06940888
  0.03937364]"
76,NB,GaussianNB(priors=None),{},0.8401264644040876,0.47733333333333333,0.9296333333333333,0.3504650024473813,0.35133333333333333,0.9021666666666667,0.5159079784630446,0.23516666666666666,0.8259666666666666,0.6906510034263338,0.1465744972229004,"[ 0.00035844  0.00497798  0.00115979 ...,  0.00029469  0.00622251
  0.0003272 ]"
